year,month,day,hour,PM_US Post
2014,2,22,21,327
2014,2,22,22,303
2014,2,22,23,287
2014,2,23,0,279
2014,2,23,1,194
2014,2,23,2,264
2014,2,23,3,245
2014,2,23,4,228
2014,2,23,5,233
2014,2,23,6,240
2014,2,23,7,246
2014,2,23,8,246
2014,2,23,9,252
2014,2,23,10,266
2014,2,23,11,270
2014,2,23,12,279
2014,2,23,13,283
2014,2,23,14,316
2014,2,23,15,336
2014,2,23,16,333
2014,2,23,17,348
2014,2,23,18,360
2014,2,23,19,358
2014,2,23,20,358
2014,2,23,21,357
2014,2,23,22,362
2014,2,23,23,348
2014,2,24,0,323
2014,2,24,1,339
2014,2,24,2,339
2014,2,24,3,339
2014,2,24,4,341
2014,2,24,5,344
2014,2,24,6,335
2014,2,24,7,329
2014,2,24,8,323
2014,2,24,9,350
2014,2,24,10,341
2014,2,24,11,347
2014,2,24,12,356
2014,2,24,13,342
2014,2,24,14,366
2014,2,24,15,358
2014,2,24,16,391
2014,2,24,17,425
2014,2,24,18,387
2014,2,24,19,363
2014,2,24,20,343
2014,2,24,21,353
2014,2,24,22,357
2014,2,24,23,371
2014,2,25,0,394
2014,2,25,1,453
2014,2,25,2,453
2014,2,25,3,485
2014,2,25,4,463
2014,2,25,5,463
2014,2,25,6,418
2014,2,25,7,384
2014,2,25,8,371
2014,2,25,9,369
2014,2,25,10,374
2014,2,25,11,397
2014,2,25,12,397
2014,2,25,13,389
2014,2,25,14,410
2014,2,25,15,436
2014,2,25,16,462
2014,2,25,17,482
2014,2,25,18,501
2014,2,25,19,507
2014,2,25,20,523
2014,2,25,21,545
2014,2,25,22,577
2014,2,25,23,541
2014,2,26,0,532
2014,2,26,1,534
2014,2,26,2,495
2014,2,26,3,483
2014,2,26,4,474
2014,2,26,5,478
2014,2,26,6,496
2014,2,26,7,519
2014,2,26,8,526
2014,2,26,9,512
2014,2,26,10,557
2014,2,26,11,551
2014,2,26,12,562
2014,2,26,13,542
2014,2,26,14,502
2014,2,26,15,525
2014,2,26,16,446
2014,2,26,17,188
2014,2,26,18,111
2014,2,26,19,82
2014,2,26,20,58
2014,2,26,21,43
2014,2,26,22,27
2014,2,26,23,31
2014,2,27,0,15
2014,2,27,1,17
2014,2,27,2,17
2014,2,27,3,21
2014,2,27,4,17
2014,2,27,5,13
2014,2,27,6,11
2014,2,27,7,12
2014,2,27,8,10
2014,2,27,9,13
2014,2,27,10,13
2014,2,27,11,8
2014,2,27,12,12
2014,2,27,13,12
2014,2,27,14,14
2014,2,27,15,17
2014,2,27,16,18
2014,2,27,17,17
2014,2,27,18,19
2014,2,27,19,31
2014,2,27,20,45
2014,2,27,21,42
2014,2,27,22,53
2014,2,27,23,42
2014,2,28,0,34
2014,2,28,1,130
2014,2,28,2,114
2014,2,28,3,61
2014,2,28,4,48
2014,2,28,5,48
2014,2,28,6,54
2014,2,28,7,57
2014,2,28,8,63
2014,2,28,9,81
2014,2,28,10,98
2014,2,28,11,106
2014,2,28,12,97
2014,2,28,13,108
2014,2,28,14,103
2014,2,28,15,96
2014,2,28,16,84
2014,2,28,17,118
2014,2,28,18,116
2014,2,28,19,158
2014,2,28,20,171
2014,2,28,21,179
2014,2,28,22,172
2014,2,28,23,168
2014,3,1,0,188
2014,3,1,1,206
2014,3,1,2,210
2014,3,1,3,180
2014,3,1,4,181
2014,3,1,5,149
2014,3,1,6,100
2014,3,1,7,83
2014,3,1,8,45
2014,3,1,9,29
2014,3,1,10,15
2014,3,1,11,14
2014,3,1,12,17
2014,3,1,13,12
2014,3,1,14,10
2014,3,1,15,10
2014,3,1,16,14
2014,3,1,17,29
2014,3,1,18,51
2014,3,1,19,48
2014,3,1,20,74
2014,3,1,21,93
2014,3,1,22,112
2014,3,1,23,125
2014,3,2,0,133
2014,3,2,1,150
2014,3,2,2,124
2014,3,2,3,135
2014,3,2,4,143
2014,3,2,5,139
2014,3,2,6,128
2014,3,2,7,134
2014,3,2,8,146
2014,3,2,9,154
2014,3,2,10,157
2014,3,2,11,174
2014,3,2,12,158
2014,3,2,13,151
2014,3,2,14,141
2014,3,2,15,137
2014,3,2,16,144
2014,3,2,17,144
2014,3,2,18,159
2014,3,2,19,166
2014,3,2,20,183
2014,3,2,21,228
2014,3,2,22,257
2014,3,2,23,306
2014,3,3,0,222
2014,3,3,1,193
2014,3,3,2,188
2014,3,3,3,182
2014,3,3,4,184
2014,3,3,5,209
2014,3,3,6,225
2014,3,3,7,238
2014,3,3,8,246
2014,3,3,9,269
2014,3,3,10,284
2014,3,3,11,260
2014,3,3,12,295
2014,3,3,13,322
2014,3,3,14,308
2014,3,3,15,271
2014,3,3,16,240
2014,3,3,17,230
2014,3,3,18,237
2014,3,3,19,242
2014,3,3,20,241
2014,3,3,21,238
2014,3,3,22,255
2014,3,3,23,266
2014,3,4,0,255
2014,3,4,1,232
2014,3,4,2,226
2014,3,4,3,215
2014,3,4,4,75
2014,3,4,5,3
2014,3,4,6,4
2014,3,4,7,7
2014,3,4,8,6
2014,3,4,9,14
2014,3,4,10,13
2014,3,4,11,8
2014,3,4,12,11
2014,3,4,13,13
2014,3,4,14,11
2014,3,4,15,7
2014,3,4,16,8
2014,3,4,17,11
2014,3,4,18,12
2014,3,4,19,13
2014,3,4,20,9
2014,3,4,21,9
2014,3,4,22,7
2014,3,4,23,14
2014,3,5,0,10
2014,3,5,1,9
2014,3,5,2,18
2014,3,5,3,14
2014,3,5,4,12
2014,3,5,5,26
2014,3,5,6,30
2014,3,5,7,35
2014,3,5,8,27
2014,3,5,9,13
2014,3,5,10,18
2014,3,5,11,27
2014,3,5,12,23
2014,3,5,13,25
2014,3,5,14,27
2014,3,5,15,26
2014,3,5,16,32
2014,3,5,17,39
2014,3,5,18,49
2014,3,5,19,48
2014,3,5,20,49
2014,3,5,21,16
2014,3,5,22,12
2014,3,5,23,12
2014,3,6,0,11
2014,3,6,1,8
2014,3,6,2,11
2014,3,6,3,9
2014,3,6,4,9
2014,3,6,5,12
2014,3,6,6,16
2014,3,6,7,14
2014,3,6,8,23
2014,3,6,9,16
2014,3,6,10,10
2014,3,6,11,13
2014,3,6,12,15
2014,3,6,13,12
2014,3,6,14,11
2014,3,6,15,12
2014,3,6,16,12
2014,3,6,17,17
2014,3,6,18,27
2014,3,6,19,29
2014,3,6,20,41
2014,3,6,21,41
2014,3,6,22,53
2014,3,6,23,67
2014,3,7,0,70
2014,3,7,1,84
2014,3,7,2,91
2014,3,7,3,99
2014,3,7,4,97
2014,3,7,5,100
2014,3,7,6,97
2014,3,7,7,86
2014,3,7,8,92
2014,3,7,9,64
2014,3,7,10,40
2014,3,7,11,26
2014,3,7,12,21
2014,3,7,13,14
2014,3,7,14,17
2014,3,7,15,20
2014,3,7,16,31
2014,3,7,17,40
2014,3,7,18,38
2014,3,7,19,41
2014,3,7,20,51
2014,3,7,21,69
2014,3,7,22,77
2014,3,7,23,111
2014,3,8,0,144
2014,3,8,1,133
2014,3,8,2,110
2014,3,8,3,143
2014,3,8,4,136
2014,3,8,5,141
2014,3,8,6,160
2014,3,8,7,159
2014,3,8,8,167
2014,3,8,9,188
2014,3,8,10,196
2014,3,8,11,205
2014,3,8,12,201
2014,3,8,13,201
2014,3,8,14,202
2014,3,8,15,201
2014,3,8,16,187
2014,3,8,17,187
2014,3,8,18,199
2014,3,8,19,206
2014,3,8,20,213
2014,3,8,21,187
2014,3,8,22,218
2014,3,8,23,134
2014,3,9,0,131
2014,3,9,1,154
2014,3,9,2,112
2014,3,9,3,55
2014,3,9,4,172
2014,3,9,5,143
2014,3,9,6,122
2014,3,9,7,114
2014,3,9,8,100
2014,3,9,9,119
2014,3,9,10,130
2014,3,9,11,145
2014,3,9,12,149
2014,3,9,13,163
2014,3,9,14,147
2014,3,9,15,133
2014,3,9,16,126
2014,3,9,17,124
2014,3,9,18,122
2014,3,9,19,91
2014,3,9,20,98
2014,3,9,21,91
2014,3,9,22,78
2014,3,9,23,55
2014,3,10,0,40
2014,3,10,1,36
2014,3,10,2,48
2014,3,10,3,54
2014,3,10,4,63
2014,3,10,5,78
2014,3,10,6,74
2014,3,10,7,76
2014,3,10,8,81
2014,3,10,9,86
2014,3,10,10,89
2014,3,10,11,96
2014,3,10,12,99
2014,3,10,13,102
2014,3,10,14,111
2014,3,10,15,121
2014,3,10,16,122
2014,3,10,17,135
2014,3,10,18,145
2014,3,10,19,159
2014,3,10,20,183
2014,3,10,21,187
2014,3,10,22,195
2014,3,10,23,224
2014,3,11,0,259
2014,3,11,1,260
2014,3,11,2,257
2014,3,11,3,267
2014,3,11,4,260
2014,3,11,5,259
2014,3,11,6,270
2014,3,11,7,234
2014,3,11,8,245
2014,3,11,9,269
2014,3,11,10,303
2014,3,11,11,272
2014,3,11,12,234
2014,3,11,13,214
2014,3,11,14,225
2014,3,11,15,220
2014,3,11,16,209
2014,3,11,17,202
2014,3,11,18,168
2014,3,11,19,13
2014,3,11,20,18
2014,3,11,21,18
2014,3,11,22,13
2014,3,11,23,10
2014,3,12,0,11
2014,3,12,1,14
2014,3,12,2,13
2014,3,12,3,10
2014,3,12,4,10
2014,3,12,5,10
2014,3,12,6,11
2014,3,12,7,11
2014,3,12,8,11
2014,3,12,9,12
2014,3,12,10,13
2014,3,12,11,11
2014,3,12,12,10
2014,3,12,13,9
2014,3,12,14,13
2014,3,12,15,13
2014,3,12,16,13
2014,3,12,17,15
2014,3,12,18,20
2014,3,12,19,41
2014,3,12,20,35
2014,3,12,21,52
2014,3,12,22,66
2014,3,12,23,36
2014,3,13,0,18
2014,3,13,1,20
2014,3,13,2,20
2014,3,13,3,14
2014,3,13,4,15
2014,3,13,5,18
2014,3,13,6,21
2014,3,13,7,32
2014,3,13,8,21
2014,3,13,9,19
2014,3,13,10,12
2014,3,13,11,15
2014,3,13,12,16
2014,3,13,13,14
2014,3,13,14,18
2014,3,13,15,20
2014,3,13,16,19
2014,3,13,17,28
2014,3,13,18,32
2014,3,13,19,40
2014,3,13,20,39
2014,3,13,21,22
2014,3,13,22,37
2014,3,13,23,24
2014,3,14,0,19
2014,3,14,1,11
2014,3,14,2,13
2014,3,14,3,11
2014,3,14,4,10
2014,3,14,5,7
2014,3,14,6,12
2014,3,14,7,15
2014,3,14,8,12
2014,3,14,9,16
2014,3,14,10,7
2014,3,14,11,12
2014,3,14,12,19
2014,3,14,13,22
2014,3,14,14,22
2014,3,14,15,16
2014,3,14,16,20
2014,3,14,17,30
2014,3,14,18,32
2014,3,14,19,38
2014,3,14,20,52
2014,3,14,21,63
2014,3,14,22,66
2014,3,14,23,72
2014,3,15,0,63
2014,3,15,1,69
2014,3,15,2,78
2014,3,15,3,85
2014,3,15,4,82
2014,3,15,5,87
2014,3,15,6,93
2014,3,15,7,116
2014,3,15,8,99
2014,3,15,9,88
2014,3,15,10,91
2014,3,15,11,109
2014,3,15,12,110
2014,3,15,13,109
2014,3,15,14,123
2014,3,15,15,136
2014,3,15,16,119
2014,3,15,17,116
2014,3,15,18,101
2014,3,15,19,131
2014,3,15,20,168
2014,3,15,21,189
2014,3,15,22,183
2014,3,15,23,205
2014,3,16,0,188
2014,3,16,1,148
2014,3,16,2,137
2014,3,16,3,140
2014,3,16,4,141
2014,3,16,5,121
2014,3,16,6,109
2014,3,16,7,83
2014,3,16,8,78
2014,3,16,9,77
2014,3,16,10,79
2014,3,16,11,73
2014,3,16,12,75
2014,3,16,13,91
2014,3,16,14,104
2014,3,16,15,116
2014,3,16,16,121
2014,3,16,17,137
2014,3,16,18,151
2014,3,16,19,159
2014,3,16,20,157
2014,3,16,21,151
2014,3,16,22,150
2014,3,16,23,149
2014,3,17,0,141
2014,3,17,1,144
2014,3,17,2,148
2014,3,17,3,144
2014,3,17,4,150
2014,3,17,5,152
2014,3,17,6,155
2014,3,17,7,165
2014,3,17,8,181
2014,3,17,9,191
2014,3,17,10,124
2014,3,17,11,36
2014,3,17,12,40
2014,3,17,13,49
2014,3,17,14,30
2014,3,17,15,27
2014,3,17,16,27
2014,3,17,17,22
2014,3,17,18,24
2014,3,17,19,21
2014,3,17,20,26
2014,3,17,21,17
2014,3,17,22,23
2014,3,17,23,23
2014,3,18,0,21
2014,3,18,1,21
2014,3,18,2,17
2014,3,18,3,15
2014,3,18,4,13
2014,3,18,5,17
2014,3,18,6,14
2014,3,18,7,20
2014,3,18,8,18
2014,3,18,9,16
2014,3,18,10,27
2014,3,18,11,52
2014,3,18,12,67
2014,3,18,13,76
2014,3,18,14,79
2014,3,18,15,76
2014,3,18,16,66
2014,3,18,17,60
2014,3,18,18,66
2014,3,18,19,61
2014,3,18,20,57
2014,3,18,21,47
2014,3,18,22,30
2014,3,18,23,34
2014,3,19,0,29
2014,3,19,1,47
2014,3,19,2,72
2014,3,19,3,73
2014,3,19,4,70
2014,3,19,5,78
2014,3,19,6,90
2014,3,19,7,92
2014,3,19,8,94
2014,3,19,9,96
2014,3,19,10,77
2014,3,19,11,79
2014,3,19,12,79
2014,3,19,13,74
2014,3,19,14,76
2014,3,19,15,66
2014,3,19,16,44
2014,3,19,17,48
2014,3,19,18,52
2014,3,19,19,20
2014,3,19,20,15
2014,3,19,21,13
2014,3,19,22,14
2014,3,19,23,10
2014,3,20,0,7
2014,3,20,1,5
2014,3,20,2,6
2014,3,20,3,7
2014,3,20,4,10
2014,3,20,5,9
2014,3,20,6,11
2014,3,20,7,9
2014,3,20,8,11
2014,3,20,9,13
2014,3,20,10,11
2014,3,20,11,17
2014,3,20,12,14
2014,3,20,13,13
2014,3,20,14,9
2014,3,20,15,7
2014,3,20,16,9
2014,3,20,17,11
2014,3,20,18,12
2014,3,20,19,18
2014,3,20,20,11
2014,3,20,21,11
2014,3,20,22,7
2014,3,20,23,6
2014,3,21,0,5
2014,3,21,1,7
2014,3,21,2,12
2014,3,21,3,13
2014,3,21,4,17
2014,3,21,5,16
2014,3,21,6,26
2014,3,21,7,18
2014,3,21,8,19
2014,3,21,9,21
2014,3,21,10,24
2014,3,21,11,20
2014,3,21,12,22
2014,3,21,13,18
2014,3,21,14,19
2014,3,21,15,19
2014,3,21,16,28
2014,3,21,17,36
2014,3,21,18,40
2014,3,21,19,49
2014,3,21,20,54
2014,3,21,21,55
2014,3,21,22,67
2014,3,21,23,71
2014,3,22,0,76
2014,3,22,1,72
2014,3,22,2,75
2014,3,22,3,93
2014,3,22,4,89
2014,3,22,5,98
2014,3,22,6,97
2014,3,22,7,109
2014,3,22,8,89
2014,3,22,9,66
2014,3,22,10,72
2014,3,22,11,37
2014,3,22,12,21
2014,3,22,13,17
2014,3,22,14,17
2014,3,22,15,11
2014,3,22,16,16
2014,3,22,17,11
2014,3,22,18,17
2014,3,22,19,31
2014,3,22,20,61
2014,3,22,21,151
2014,3,22,22,163
2014,3,22,23,98
2014,3,23,0,96
2014,3,23,1,119
2014,3,23,2,125
2014,3,23,3,136
2014,3,23,4,147
2014,3,23,5,150
2014,3,23,6,150
2014,3,23,7,173
2014,3,23,8,184
2014,3,23,9,191
2014,3,23,10,166
2014,3,23,11,128
2014,3,23,12,141
2014,3,23,13,141
2014,3,23,14,145
2014,3,23,15,156
2014,3,23,16,160
2014,3,23,17,165
2014,3,23,18,155
2014,3,23,19,118
2014,3,23,20,152
2014,3,23,21,214
2014,3,23,22,249
2014,3,23,23,247
2014,3,24,0,248
2014,3,24,1,253
2014,3,24,2,261
2014,3,24,3,257
2014,3,24,4,262
2014,3,24,5,270
2014,3,24,6,262
2014,3,24,7,260
2014,3,24,8,271
2014,3,24,9,281
2014,3,24,10,280
2014,3,24,11,270
2014,3,24,12,277
2014,3,24,13,249
2014,3,24,14,242
2014,3,24,15,192
2014,3,24,16,167
2014,3,24,17,168
2014,3,24,18,184
2014,3,24,19,199
2014,3,24,20,225
2014,3,24,21,252
2014,3,24,22,277
2014,3,24,23,290
2014,3,25,0,299
2014,3,25,1,326
2014,3,25,2,324
2014,3,25,3,320
2014,3,25,4,279
2014,3,25,5,250
2014,3,25,6,228
2014,3,25,7,232
2014,3,25,8,233
2014,3,25,9,239
2014,3,25,10,235
2014,3,25,11,226
2014,3,25,12,223
2014,3,25,13,229
2014,3,25,14,206
2014,3,25,15,189
2014,3,25,16,188
2014,3,25,17,163
2014,3,25,18,165
2014,3,25,19,152
2014,3,25,20,147
2014,3,25,21,157
2014,3,25,22,181
2014,3,25,23,190
2014,3,26,0,201
2014,3,26,1,226
2014,3,26,2,248
2014,3,26,3,269
2014,3,26,4,275
2014,3,26,5,311
2014,3,26,6,300
2014,3,26,7,317
2014,3,26,8,330
2014,3,26,9,346
2014,3,26,10,350
2014,3,26,11,331
2014,3,26,12,327
2014,3,26,13,327
2014,3,26,14,286
2014,3,26,15,246
2014,3,26,16,269
2014,3,26,17,309
2014,3,26,18,336
2014,3,26,19,360
2014,3,26,20,387
2014,3,26,21,399
2014,3,26,22,414
2014,3,26,23,465
2014,3,27,0,436
2014,3,27,1,435
2014,3,27,2,426
2014,3,27,3,413
2014,3,27,4,358
2014,3,27,5,389
2014,3,27,6,349
2014,3,27,7,340
2014,3,27,8,336
2014,3,27,9,369
2014,3,27,10,403
2014,3,27,11,444
2014,3,27,12,306
2014,3,27,13,115
2014,3,27,14,90
2014,3,27,15,82
2014,3,27,16,85
2014,3,27,17,95
2014,3,27,18,96
2014,3,27,19,107
2014,3,27,20,111
2014,3,27,21,125
2014,3,27,22,123
2014,3,27,23,145
2014,3,28,0,153
2014,3,28,1,159
2014,3,28,2,154
2014,3,28,3,191
2014,3,28,4,195
2014,3,28,5,194
2014,3,28,6,193
2014,3,28,7,175
2014,3,28,8,194
2014,3,28,9,165
2014,3,28,10,138
2014,3,28,11,100
2014,3,28,12,83
2014,3,28,13,53
2014,3,28,14,52
2014,3,28,15,60
2014,3,28,16,100
2014,3,28,17,142
2014,3,28,18,140
2014,3,28,19,148
2014,3,28,20,183
2014,3,28,21,217
2014,3,28,22,224
2014,3,28,23,222
2014,3,29,0,219
2014,3,29,1,65
2014,3,29,2,22
2014,3,29,3,16
2014,3,29,4,16
2014,3,29,5,28
2014,3,29,6,32
2014,3,29,7,25
2014,3,29,8,25
2014,3,29,9,22
2014,3,29,10,18
2014,3,29,11,23
2014,3,29,12,23
2014,3,29,13,25
2014,3,29,14,18
2014,3,29,15,23
2014,3,29,16,25
2014,3,29,17,26
2014,3,29,18,27
2014,3,29,19,36
2014,3,29,20,47
2014,3,29,21,59
2014,3,29,22,50
2014,3,29,23,61
2014,3,30,0,58
2014,3,30,1,66
2014,3,30,2,63
2014,3,30,3,51
2014,3,30,4,39
2014,3,30,5,42
2014,3,30,6,44
2014,3,30,7,44
2014,3,30,8,35
2014,3,30,9,30
2014,3,30,10,34
2014,3,30,11,21
2014,3,30,12,14
2014,3,30,13,11
2014,3,30,14,9
2014,3,30,15,12
2014,3,30,16,13
2014,3,30,17,18
2014,3,30,18,21
2014,3,30,19,24
2014,3,30,20,27
2014,3,30,21,39
2014,3,30,22,44
2014,3,30,23,64
2014,3,31,0,106
2014,3,31,1,137
2014,3,31,2,165
2014,3,31,3,153
2014,3,31,4,116
2014,3,31,5,127
2014,3,31,6,147
2014,3,31,7,180
2014,3,31,8,199
2014,3,31,9,209
2014,3,31,10,235
2014,3,31,11,254
2014,3,31,12,250
2014,3,31,13,235
2014,3,31,14,210
2014,3,31,15,127
2014,3,31,16,72
2014,3,31,17,27
2014,3,31,18,70
2014,3,31,19,113
2014,3,31,20,118
2014,3,31,21,143
2014,3,31,22,175
2014,3,31,23,159
2014,4,1,0,161
2014,4,1,1,174
2014,4,1,2,177
2014,4,1,3,174
2014,4,1,4,180
2014,4,1,5,196
2014,4,1,6,214
2014,4,1,7,220
2014,4,1,8,216
2014,4,1,9,199
2014,4,1,10,168
2014,4,1,11,121
2014,4,1,12,124
2014,4,1,13,94
2014,4,1,14,63
2014,4,1,15,52
2014,4,1,16,64
2014,4,1,17,48
2014,4,1,18,69
2014,4,1,19,65
2014,4,1,20,83
2014,4,1,21,90
2014,4,1,22,80
2014,4,1,23,95
2014,4,2,0,99
2014,4,2,1,103
2014,4,2,2,119
2014,4,2,3,121
2014,4,2,4,113
2014,4,2,5,124
2014,4,2,6,138
2014,4,2,7,160
2014,4,2,8,163
2014,4,2,9,119
2014,4,2,10,80
2014,4,2,11,84
2014,4,2,12,76
2014,4,2,13,98
2014,4,2,14,105
2014,4,2,15,86
2014,4,2,16,132
2014,4,2,17,116
2014,4,2,18,105
2014,4,2,19,97
2014,4,2,20,87
2014,4,2,21,72
2014,4,2,22,70
2014,4,2,23,64
2014,4,3,0,55
2014,4,3,1,58
2014,4,3,2,52
2014,4,3,3,52
2014,4,3,4,53
2014,4,3,5,12
2014,4,3,6,15
2014,4,3,7,9
2014,4,3,8,6
2014,4,3,9,9
2014,4,3,10,14
2014,4,3,11,14
2014,4,3,12,11
2014,4,3,13,12
2014,4,3,14,14
2014,4,3,15,9
2014,4,3,16,7
2014,4,3,17,7
2014,4,3,18,19
2014,4,3,19,18
2014,4,3,20,22
2014,4,3,21,20
2014,4,3,22,33
2014,4,3,23,40
2014,4,4,0,35
2014,4,4,1,28
2014,4,4,2,29
2014,4,4,3,32
2014,4,4,4,36
2014,4,4,5,37
2014,4,4,6,42
2014,4,4,7,59
2014,4,4,8,60
2014,4,4,9,53
2014,4,4,10,55
2014,4,4,11,41
2014,4,4,12,31
2014,4,4,13,29
2014,4,4,14,24
2014,4,4,15,13
2014,4,4,16,11
2014,4,4,17,16
2014,4,4,18,14
2014,4,4,19,20
2014,4,4,20,14
2014,4,4,21,31
2014,4,4,22,31
2014,4,4,23,34
2014,4,5,0,33
2014,4,5,1,34
2014,4,5,2,28
2014,4,5,3,32
2014,4,5,4,37
2014,4,5,5,36
2014,4,5,6,49
2014,4,5,7,16
2014,4,5,8,8
2014,4,5,9,6
2014,4,5,10,11
2014,4,5,11,8
2014,4,5,12,4
2014,4,5,13,6
2014,4,5,14,14
2014,4,5,15,10
2014,4,5,16,10
2014,4,5,17,25
2014,4,5,18,30
2014,4,5,19,37
2014,4,5,20,48
2014,4,5,21,48
2014,4,5,22,49
2014,4,5,23,57
2014,4,6,0,58
2014,4,6,1,64
2014,4,6,2,65
2014,4,6,3,61
2014,4,6,4,61
2014,4,6,5,71
2014,4,6,6,102
2014,4,6,7,91
2014,4,6,8,84
2014,4,6,9,51
2014,4,6,10,27
2014,4,6,11,39
2014,4,6,12,33
2014,4,6,13,32
2014,4,6,14,41
2014,4,6,15,40
2014,4,6,16,45
2014,4,6,17,45
2014,4,6,18,59
2014,4,6,19,59
2014,4,6,20,82
2014,4,6,21,58
2014,4,6,22,65
2014,4,6,23,54
2014,4,7,0,55
2014,4,7,1,63
2014,4,7,2,70
2014,4,7,3,74
2014,4,7,4,80
2014,4,7,5,87
2014,4,7,6,93
2014,4,7,7,105
2014,4,7,8,92
2014,4,7,9,103
2014,4,7,10,97
2014,4,7,11,110
2014,4,7,12,92
2014,4,7,13,93
2014,4,7,14,97
2014,4,7,15,95
2014,4,7,16,88
2014,4,7,17,98
2014,4,7,18,105
2014,4,7,19,111
2014,4,7,20,123
2014,4,7,21,147
2014,4,7,22,155
2014,4,7,23,166
2014,4,8,0,194
2014,4,8,1,191
2014,4,8,2,180
2014,4,8,3,187
2014,4,8,4,195
2014,4,8,5,174
2014,4,8,6,171
2014,4,8,7,181
2014,4,8,8,193
2014,4,8,9,196
2014,4,8,10,199
2014,4,8,11,206
2014,4,8,12,175
2014,4,8,13,158
2014,4,8,14,152
2014,4,8,15,158
2014,4,8,16,139
2014,4,8,17,138
2014,4,8,18,151
2014,4,8,19,146
2014,4,8,20,139
2014,4,8,21,136
2014,4,8,22,138
2014,4,8,23,136
2014,4,9,0,136
2014,4,9,1,140
2014,4,9,2,145
2014,4,9,3,147
2014,4,9,4,151
2014,4,9,5,153
2014,4,9,6,196
2014,4,9,7,182
2014,4,9,8,162
2014,4,9,9,164
2014,4,9,10,133
2014,4,9,11,62
2014,4,9,12,60
2014,4,9,13,49
2014,4,9,14,62
2014,4,9,15,56
2014,4,9,16,65
2014,4,9,17,73
2014,4,9,18,80
2014,4,9,19,580
2014,4,9,20,217
2014,4,9,21,159
2014,4,9,22,181
2014,4,9,23,165
2014,4,10,0,175
2014,4,10,1,112
2014,4,10,2,101
2014,4,10,3,111
2014,4,10,4,102
2014,4,10,5,106
2014,4,10,6,95
2014,4,10,7,101
2014,4,10,8,88
2014,4,10,9,125
2014,4,10,10,93
2014,4,10,11,71
2014,4,10,12,74
2014,4,10,13,68
2014,4,10,14,35
2014,4,10,15,51
2014,4,10,16,62
2014,4,10,17,64
2014,4,10,18,66
2014,4,10,19,63
2014,4,10,20,65
2014,4,10,21,72
2014,4,10,22,67
2014,4,10,23,51
2014,4,11,0,67
2014,4,11,1,64
2014,4,11,2,71
2014,4,11,3,76
2014,4,11,4,69
2014,4,11,5,69
2014,4,11,6,76
2014,4,11,7,48
2014,4,11,8,46
2014,4,11,9,47
2014,4,11,10,41
2014,4,11,11,40
2014,4,11,12,43
2014,4,11,13,36
2014,4,11,14,41
2014,4,11,15,39
2014,4,11,16,52
2014,4,11,17,59
2014,4,11,18,60
2014,4,11,19,68
2014,4,11,20,83
2014,4,11,21,103
2014,4,11,22,98
2014,4,11,23,78
2014,4,12,0,82
2014,4,12,1,88
2014,4,12,2,96
2014,4,12,3,118
2014,4,12,4,128
2014,4,12,5,143
2014,4,12,6,158
2014,4,12,7,143
2014,4,12,8,190
2014,4,12,9,151
2014,4,12,10,187
2014,4,12,11,114
2014,4,12,12,88
2014,4,12,13,78
2014,4,12,14,75
2014,4,12,15,89
2014,4,12,16,91
2014,4,12,17,109
2014,4,12,18,119
2014,4,12,19,119
2014,4,12,20,110
2014,4,12,21,120
2014,4,12,22,155
2014,4,12,23,120
2014,4,13,0,128
2014,4,13,1,131
2014,4,13,2,142
2014,4,13,3,144
2014,4,13,4,150
2014,4,13,5,151
2014,4,13,6,149
2014,4,13,7,157
2014,4,13,8,173
2014,4,13,9,182
2014,4,13,10,188
2014,4,13,11,175
2014,4,13,12,167
2014,4,13,13,162
2014,4,13,14,157
2014,4,13,15,147
2014,4,13,16,157
2014,4,13,17,159
2014,4,13,18,134
2014,4,13,19,136
2014,4,13,20,158
2014,4,13,21,186
2014,4,13,22,231
2014,4,13,23,254
2014,4,14,0,249
2014,4,14,1,262
2014,4,14,2,282
2014,4,14,3,280
2014,4,14,4,268
2014,4,14,5,255
2014,4,14,6,247
2014,4,14,7,244
2014,4,14,8,270
2014,4,14,9,280
2014,4,14,10,274
2014,4,14,11,280
2014,4,14,12,266
2014,4,14,13,239
2014,4,14,14,225
2014,4,14,15,234
2014,4,14,16,177
2014,4,14,17,224
2014,4,14,18,246
2014,4,14,19,252
2014,4,14,20,274
2014,4,14,21,187
2014,4,14,22,80
2014,4,14,23,56
2014,4,15,0,55
2014,4,15,1,55
2014,4,15,2,57
2014,4,15,3,67
2014,4,15,4,69
2014,4,15,5,78
2014,4,15,6,83
2014,4,15,7,105
2014,4,15,8,112
2014,4,15,9,104
2014,4,15,10,103
2014,4,15,11,93
2014,4,15,12,106
2014,4,15,13,53
2014,4,15,14,54
2014,4,15,15,48
2014,4,15,16,38
2014,4,15,17,40
2014,4,15,18,34
2014,4,15,19,47
2014,4,15,20,54
2014,4,15,21,65
2014,4,15,22,41
2014,4,15,23,39
2014,4,16,0,35
2014,4,16,1,51
2014,4,16,2,54
2014,4,16,3,69
2014,4,16,4,59
2014,4,16,5,51
2014,4,16,6,45
2014,4,16,7,44
2014,4,16,8,52
2014,4,16,9,52
2014,4,16,10,47
2014,4,16,11,51
2014,4,16,12,85
2014,4,16,13,80
2014,4,16,14,62
2014,4,16,15,57
2014,4,16,16,56
2014,4,16,17,67
2014,4,16,18,96
2014,4,16,19,91
